GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000230510	19	46984053	47104457	523	62	455258	-0.2174	0.58605	PPP5D1
ENSG00000204851	19	46990163	46999755	39	12	455258	-0.22167	0.58771	PNMAL2
ENSG00000204850	19	46997765	46999755	4	2	455258	0.39211	0.34749	AC011484.1
ENSG00000268423	19	47050313	47104118	182	34	455258	0.85655	0.19585	AC011551.3
ENSG00000160014	19	47104331	47114050	21	8	455258	2.0325	0.021052	CALM3
ENSG00000160013	19	47123725	47128375	9	3	455258	0.95528	0.16972	PTGIR
ENSG00000167414	19	47137333	47137942	3	2	455258	-0.3876	0.65084	GNG8
ENSG00000197380	19	47150869	47164395	35	9	455258	0.69263	0.24427	DACT3
ENSG00000105287	19	47177532	47220384	108	20	455258	3.075	0.0010524	PRKD2
ENSG00000090372	19	47222764	47250251	75	17	455258	2.155	0.01558	STRN4
ENSG00000181027	19	47249303	47280245	106	16	455258	1.0522	0.14634	FKRP
ENSG00000105281	19	47278140	47291851	46	12	455258	1.4729	0.07039	SLC1A5
ENSG00000042753	19	47341393	47354249	29	14	455258	0.54755	0.292	AP2S1
ENSG00000160007	19	47421933	47508334	141	24	455258	0.98255	0.16291	ARHGAP35
ENSG00000130751	19	47523077	47549033	87	28	455258	0.3654	0.35741	NPAS1
ENSG00000130748	19	47549165	47551888	8	3	455258	-0.16351	0.56494	TMEM160
ENSG00000130749	19	47567444	47617009	99	17	455258	1.9811	0.023789	ZC3H4
ENSG00000142230	19	47616531	47713886	120	24	455258	0.72041	0.23564	SAE1
ENSG00000105327	19	47724081	47736023	9	5	455258	0.57835	0.28151	BBC3
ENSG00000105321	19	47759237	47775210	63	7	455258	2.8567	0.0021402	CCDC9
ENSG00000257704	19	47778142	47778979	3	1	455258	2.2546	0.01208	PRR24
ENSG00000197405	19	47793280	47825323	117	14	455258	0.55578	0.28918	C5AR1
ENSG00000134830	19	47835404	47846606	40	4	455258	0.68291	0.24733	C5AR2
ENSG00000134815	19	47852538	47885961	129	16	455258	0.6587	0.25505	DHX34
ENSG00000105419	19	47906381	47922780	30	9	455258	0.56486	0.28608	MEIS3
ENSG00000118160	19	47931274	47975425	130	22	455258	1.0714	0.14198	SLC8A2
ENSG00000118162	19	47978401	47987525	23	9	455258	-0.11372	0.54527	KPTN
ENSG00000105402	19	47990894	48018497	72	13	455258	0.74563	0.22794	NAPA
ENSG00000118156	19	48023942	48059113	80	16	455258	0.74318	0.22869	ZNF541
ENSG00000063169	19	48111453	48206533	362	28	455258	0.53902	0.29494	GLTSCR1
ENSG00000024422	19	48216600	48246391	120	22	455258	0.23469	0.40723	EHD2
ENSG00000105373	19	48248779	48260315	66	11	455258	-0.84684	0.80146	GLTSCR2
ENSG00000178980	19	48281829	48287943	11	5	455258	-2.104	0.98231	SEPW1
ENSG00000178928	19	48304500	48322308	96	16	455258	1.7875	0.036926	TPRX1
ENSG00000105392	19	48322703	48346587	213	24	455258	1.639	0.050603	CRX
ENSG00000259009	19	48337701	48364769	193	17	455258	0.36109	0.35902	TPRX2P
ENSG00000105398	19	48373723	48389654	76	12	455258	1.4009	0.080619	SULT2A1
ENSG00000188334	19	48471303	48495427	139	19	455258	1.0601	0.14455	BSPH1
ENSG00000169393	19	48497908	48528410	200	19	455258	2.3065	0.010542	ELSPBP1
ENSG00000105507	19	48533210	48547310	107	7	455258	0.72696	0.23363	CABP5
ENSG00000105499	19	48551100	48614074	386	49	455258	-0.88533	0.81201	PLA2G4C
ENSG00000105486	19	48618702	48673860	266	16	455258	0.94678	0.17188	LIG1
ENSG00000185453	19	48673949	48700877	109	20	455258	0.1029	0.45902	C19orf68
ENSG00000178150	19	48675575	48790865	665	54	455258	-1.6919	0.95466	ZNF114
ENSG00000105483	19	48684027	48759203	404	39	455258	-1.7287	0.95807	CARD8
ENSG00000105479	19	48799714	48825151	115	15	455258	0.08835	0.4648	CCDC114
ENSG00000142227	19	48824766	48833810	39	10	455258	-0.26781	0.60558	EMP3
ENSG00000161558	19	48835613	48867494	134	19	455258	-0.048865	0.51949	TMEM143
ENSG00000105467	19	48867652	48879633	27	10	455258	-0.13724	0.55458	SYNGR4
ENSG00000105438	19	48885827	48894810	26	7	455258	-0.88094	0.81082	KDELR1
ENSG00000105464	19	48898132	48948188	141	31	455258	1.064	0.14367	GRIN2D
ENSG00000105447	19	48949030	48960279	44	8	455258	0.92151	0.17839	GRWD1
ENSG00000182324	19	48958766	48969367	29	7	455258	1.2123	0.1127	KCNJ14
ENSG00000268465	19	48969094	48975688	18	4	455258	1.308	0.095441	CTC-273B12.7
ENSG00000105443	19	48972289	48985571	38	5	455258	0.84186	0.19993	CYTH2
ENSG00000142235	19	48988528	49016446	65	9	455258	0.060058	0.47605	LMTK3
ENSG00000088002	19	49055332	49102682	314	27	455258	-1.2286	0.8904	SULT2B1
ENSG00000105523	19	49104067	49118111	44	11	455258	-0.68731	0.75406	FAM83E
ENSG00000177202	19	49110000	49110970	1	1	455258	-0.65076	0.7424	SPACA4
ENSG00000063177	19	49118585	49122793	7	3	455258	-1.5044	0.93376	RPL18
ENSG00000063176	19	49122548	49133974	19	7	455258	-0.9161	0.82019	SPHK2
ENSG00000105516	19	49133287	49140695	14	5	455258	-0.38165	0.64864	DBP
ENSG00000063180	19	49141199	49149569	20	6	455258	-0.36661	0.64305	CA11
ENSG00000142233	19	49164664	49176338	31	8	455258	-0.20182	0.57997	NTN5
ENSG00000176920	19	49199228	49209207	49	7	455258	0.65638	0.25579	FUT2
ENSG00000176909	19	49215999	49222978	24	5	455258	1.2596	0.1039	MAMSTR
ENSG00000105538	19	49223844	49243978	50	8	455258	1.6966	0.044889	RASIP1
ENSG00000182264	19	49244109	49250166	27	2	455258	1.341	0.089956	IZUMO1
ENSG00000174951	19	49251268	49258647	20	6	455258	0.42065	0.33701	FUT1
ENSG00000105550	19	49258816	49261587	12	5	455258	0.13289	0.44714	FGF21
ENSG00000105552	19	49298319	49314286	42	9	455258	0.64587	0.25918	BCAT2
ENSG00000087076	19	49316274	49339935	95	21	455258	2.0519	0.020091	HSD17B14
ENSG00000105559	19	49340354	49371889	128	15	455258	0.71113	0.2385	PLEKHA4
ENSG00000087074	19	49375649	49379314	24	4	455258	0.67754	0.24903	PPP1R15A
ENSG00000104804	19	49384222	49401990	89	11	455258	0.98644	0.16196	TULP2
ENSG00000104805	19	49403307	49426629	111	25	455258	0.17962	0.42873	NUCB1
ENSG00000104808	19	49436939	49448226	56	6	455258	0.93633	0.17455	DHDH
ENSG00000087088	19	49458072	49465055	29	9	455258	-0.14808	0.55886	BAX
ENSG00000087086	19	49468558	49470135	1	1	455258	0.072254	0.4712	FTL
ENSG00000104812	19	49471382	49496567	56	12	455258	-0.89462	0.8145	GYS1
ENSG00000183207	19	49496705	49519252	77	9	455258	-0.29104	0.61449	RUVBL2
ENSG00000104826	19	49519237	49520338	12	4	455258	0.31573	0.3761	LHB
ENSG00000104827	19	49526126	49527590	7	2	455258	1.341	0.089961	CGB
ENSG00000267335	19	49526210	49540152	92	16	455258	0.069364	0.47235	CTB-60B18.6
ENSG00000104818	19	49535169	49536495	2	1	455258	-0.60295	0.72673	CGB2
ENSG00000267631	19	49538831	49552006	46	10	455258	-1.3524	0.91188	CGB1
ENSG00000189052	19	49547141	49548568	1	1	455258	-0.33212	0.6301	CGB5
ENSG00000213030	19	49550895	49552400	3	2	455258	-0.576	0.71769	CGB8
ENSG00000196337	19	49557531	49562117	29	6	455258	-0.33418	0.63088	CGB7
ENSG00000225950	19	49559050	49568333	26	8	455258	-0.7858	0.78401	NTF4
ENSG00000104848	19	49570675	49576198	33	7	455258	0.65088	0.25756	KCNA7
ENSG00000104852	19	49588676	49611862	58	20	455258	1.3277	0.092136	SNRNP70
ENSG00000104863	19	49617581	49621717	25	5	455258	1.0186	0.1542	LIN7B
ENSG00000221916	19	49621655	49622397	2	1	455258	0.013692	0.49454	C19orf73
ENSG00000177380	19	49622646	49654283	128	23	455258	1.7803	0.037515	PPFIA3
ENSG00000130528	19	49654455	49658681	10	3	455258	-0.48786	0.68717	HRC
ENSG00000130529	19	49660998	49715093	247	29	455258	0.27833	0.39038	TRPM4
ENSG00000063127	19	49792895	49828482	95	13	455258	-0.65646	0.74423	SLC6A16
ENSG00000104894	19	49838428	49846592	28	7	455258	-0.97104	0.83423	CD37
ENSG00000074219	19	49843852	49865714	72	11	455258	-0.81932	0.7937	TEAD2
ENSG00000104901	19	49865040	49878373	55	5	455258	0.1641	0.43483	DKKL1
ENSG00000161609	19	49891475	49921251	103	11	455258	-0.050681	0.52021	CCDC155
ENSG00000261949	19	49927006	49932075	11	6	455258	-0.44626	0.6723	GFY
ENSG00000104888	19	49932658	49945617	28	10	455258	-2.6045	0.9954	SLC17A7
ENSG00000104872	19	49949555	49956754	24	4	455258	-0.63871	0.73849	PIH1D1
ENSG00000161618	19	49956426	49974305	63	10	455258	-0.83033	0.79682	ALDH16A1
ENSG00000269469	19	49966009	49989488	76	14	455258	1.5348	0.062415	CTD-3148I10.9
ENSG00000090554	19	49977464	49989488	43	6	455258	1.9943	0.023061	FLT3LG
ENSG00000142541	19	49990811	49995565	15	4	455258	1.9503	0.025567	RPL13A
ENSG00000142534	19	49999622	50002946	13	3	455258	1.739	0.041022	RPS11
ENSG00000268000	19	50003781	50004614	3	1	455258	1.4184	0.078044	hsa-mir-150
ENSG00000104870	19	50010073	50029590	64	13	455258	1.5584	0.059573	FCGRT
ENSG00000142552	19	50030875	50050219	115	4	455258	1.6929	0.045239	RCN3
ENSG00000142546	19	50058968	50093519	101	15	455258	0.083115	0.46688	NOSIP
ENSG00000126460	19	50083903	50094272	33	5	455258	1.2034	0.11441	PRRG2
ENSG00000126464	19	50094900	50129696	114	15	455258	0.52827	0.29866	PRR12
ENSG00000126458	19	50138549	50143458	11	4	455258	-0.39488	0.65353	RRAS
ENSG00000126461	19	50145382	50161899	32	12	455258	-0.81259	0.79177	SCAF1
ENSG00000126456	19	50162826	50169132	14	3	455258	-0.60531	0.72751	IRF3
ENSG00000126453	19	50168823	50177173	13	4	455258	-0.23397	0.5925	BCL2L12
ENSG00000126457	19	50179043	50192286	24	15	455258	-1.0399	0.8508	PRMT1
ENSG00000224420	19	50191921	50193832	1	1	455258	-0.78543	0.7839	ADM5
ENSG00000169169	19	50194155	50216988	72	13	455258	-0.59086	0.72269	CPT1C
ENSG00000126467	19	50243010	50266587	67	16	455258	2.3374	0.0097099	TSKS
ENSG00000196961	19	50270225	50310370	127	20	455258	-0.64742	0.74132	AP2A1
ENSG00000010361	19	50310126	50320633	32	11	455258	-0.65179	0.74273	FUZ
ENSG00000104973	19	50321539	50342073	56	15	455258	-0.88156	0.81099	MED25
ENSG00000104960	19	50353992	50364001	45	14	455258	0.55104	0.2908	PTOV1
ENSG00000039650	19	50364461	50371166	23	8	455258	-0.015276	0.50609	PNKP
ENSG00000204673	19	50372295	50381716	18	4	455258	-0.54211	0.70613	AKT1S1
ENSG00000104946	19	50380682	50392005	24	7	455258	0.69911	0.24224	TBC1D17
ENSG00000104951	19	50392911	50432796	141	31	455258	1.4674	0.071137	IL4I1
ENSG00000213024	19	50410082	50433020	93	19	455258	1.2546	0.10481	NUP62
ENSG00000269179	19	50412758	50461648	187	38	455258	1.5412	0.061628	CTC-326K19.6
ENSG00000169136	19	50431959	50437192	28	9	455258	2.1554	0.015566	ATF5
ENSG00000161640	19	50452242	50464429	33	7	455258	0.91036	0.18132	SIGLEC11
ENSG00000105053	19	50479724	50529203	165	20	455258	0.45859	0.32326	VRK3
ENSG00000142528	19	50528971	50556671	57	15	455258	0.59364	0.27638	ZNF473
ENSG00000161652	19	50655805	50666452	19	7	455258	-1.0959	0.86343	IZUMO2
ENSG00000105357	19	50691443	50813802	636	65	455258	0.80067	0.21166	MYH14
ENSG00000131398	19	50815194	50836772	67	18	455258	1.0347	0.15041	KCNC3
ENSG00000131408	19	50832910	50886239	130	14	455258	1.9219	0.02731	NR1H2
ENSG00000131400	19	50861734	50869087	15	3	455258	2.026	0.02138	NAPSA
ENSG00000062822	19	50887461	50921273	143	18	455258	-0.3146	0.62347	POLD1
ENSG00000142539	19	50919056	50931666	47	14	455258	-0.35641	0.63923	CTD-2545M3.6
ENSG00000269404	19	50922195	50934570	46	14	455258	-0.09756	0.53886	SPIB
ENSG00000086967	19	50936160	50969578	127	24	455258	-1.4364	0.92456	MYBPC2
ENSG00000142530	19	50970042	50980010	47	12	455258	-2.1927	0.98583	FAM71E1
ENSG00000161671	19	50979657	50986608	29	10	455258	-1.8014	0.96418	EMC10
ENSG00000161677	19	51009255	51014610	21	8	455258	-0.81191	0.79158	JOSD2
ENSG00000204653	19	51014857	51017947	11	4	455258	-0.47265	0.68177	ASPDH
ENSG00000131409	19	51020149	51071302	175	47	455258	-0.16629	0.56604	LRRC4B
ENSG00000213023	19	51124564	51171651	160	32	455258	-0.55387	0.71017	SYT3
ENSG00000235034	19	51152702	51162567	37	12	455258	0.70132	0.24155	C19orf81
ENSG00000161681	19	51165084	51222707	165	43	455258	-0.052354	0.52088	SHANK1
ENSG00000105472	19	51226586	51228974	5	2	455258	-0.13846	0.55506	CLEC11A
ENSG00000142511	19	51273721	51274989	2	1	455258	-0.68031	0.75185	GPR32
ENSG00000142513	19	51293672	51298481	27	7	455258	-0.37391	0.64576	ACPT
ENSG00000167747	19	51300961	51308186	43	9	455258	-0.22602	0.58941	C19orf48
ENSG00000167748	19	51322404	51327043	22	6	455258	0.87554	0.19064	KLK1
ENSG00000174562	19	51328545	51340469	44	13	455258	-1.6503	0.95056	KLK15
ENSG00000142515	19	51358171	51364020	45	11	455258	-0.14314	0.55691	KLK3
ENSG00000167751	19	51364824	51383823	128	22	455258	-0.24258	0.59584	KLK2
ENSG00000267880	19	51377552	51378040	2	1	455258	-0.15851	0.56297	AC037199.1
ENSG00000167749	19	51409608	51413994	24	8	455258	-2.2061	0.98631	KLK4
ENSG00000167754	19	51446559	51456349	48	16	455258	0.018072	0.49279	KLK5
ENSG00000167755	19	51461887	51472929	27	9	455258	-0.93359	0.82474	KLK6
ENSG00000169035	19	51479729	51487355	39	8	455258	0.35266	0.36217	KLK7
ENSG00000129455	19	51499263	51505967	47	7	455258	-1.0326	0.8491	KLK8
ENSG00000269741	19	51499274	51512837	67	11	455258	-1.0704	0.85778	KLK9
ENSG00000213022	19	51503806	51512890	32	9	455258	-0.74714	0.77251	KLK9
ENSG00000129451	19	51515995	51523431	55	6	455258	-0.12552	0.54995	KLK10
ENSG00000167757	19	51525472	51531295	15	8	455258	-0.37227	0.64515	KLK11
ENSG00000186474	19	51532348	51538486	16	5	455258	1.1217	0.13099	KLK12
ENSG00000167759	19	51559463	51568371	35	10	455258	-0.80326	0.78909	KLK13
ENSG00000129437	19	51580752	51587502	36	9	455258	-0.6444	0.74034	KLK14
ENSG00000142544	19	51600863	51611627	45	9	455258	0.10439	0.45843	CTU1
ENSG00000129450	19	51628165	51639908	26	10	455258	-0.030522	0.51217	SIGLEC9
ENSG00000168995	19	51645556	51656783	18	6	455258	-0.091108	0.5363	SIGLEC7
ENSG00000105383	19	51728320	51747115	37	12	455258	5.071	1.9782e-07	CD33
ENSG00000179213	19	51749603	51772584	89	15	455258	2.5281	0.0057335	SIGLECL1
ENSG00000142549	19	51815102	51833608	60	12	455258	1.7939	0.036418	IGLON5
ENSG00000186806	19	51834790	51845378	30	7	455258	0.31343	0.37698	VSIG10L
ENSG00000105379	19	51848423	51869672	116	15	455258	1.6654	0.04792	ETFB
ENSG00000269403	19	51853627	51871353	83	14	455258	1.6668	0.047772	CTD-2616J11.11
ENSG00000160318	19	51870352	51872257	3	2	455258	0.90346	0.18314	CLDND2
ENSG00000105374	19	51874860	51875969	2	1	455258	-0.19302	0.57653	NKG7
ENSG00000105370	19	51883163	51891214	26	6	455258	0.38968	0.34838	LIM2
ENSG00000262874	19	51891543	51893828	17	1	455258	-1.298	0.90286	C19orf84
ENSG00000142512	19	51913275	51921057	30	7	455258	0.53371	0.29677	SIGLEC10
ENSG00000105366	19	51954101	51961710	19	4	455258	-0.11266	0.54485	SIGLEC8
ENSG00000213822	19	51979838	51994206	87	10	455258	-0.029826	0.5119	CEACAM18
ENSG00000254521	19	51994611	52005043	90	15	455258	-0.48533	0.68628	SIGLEC12
ENSG00000105492	19	52022779	52035110	78	11	455258	0.32158	0.37388	SIGLEC6
ENSG00000105497	19	52074551	52092991	89	21	455258	1.6796	0.046516	ZNF175
ENSG00000167765	19	52095036	52097630	35	11	455258	-0.19455	0.57713	AC018755.1
ENSG00000105501	19	52114781	52150151	150	34	455258	2.6519	0.0040018	SIGLEC5
ENSG00000268500	19	52115344	52150142	146	33	455258	2.6597	0.0039107	SIGLEC5
ENSG00000254415	19	52145806	52150054	13	3	455258	0.60929	0.27117	SIGLEC14
ENSG00000105509	19	52216365	52227247	48	11	455258	0.8725	0.19147	HAS1
ENSG00000171051	19	52248425	52307363	301	47	455258	1.3107	0.094977	FPR1
ENSG00000171049	19	52255279	52273779	84	15	455258	2.0967	0.018011	FPR2
ENSG00000187474	19	52298416	52329442	143	27	455258	-0.18246	0.57239	FPR3
ENSG00000161551	19	52359055	52394203	248	20	455258	0.79474	0.21338	ZNF577
ENSG00000198093	19	52392477	52408293	66	11	455258	0.63095	0.26404	ZNF649
ENSG00000176024	19	52430400	52452012	100	13	455258	1.3567	0.087434	ZNF613
ENSG00000256683	19	52467596	52490109	93	15	455258	0.49984	0.30859	ZNF350
ENSG00000197619	19	52494585	52511483	85	9	455258	-0.43619	0.66865	ZNF615
ENSG00000142556	19	52516018	52533493	54	12	455258	0.6591	0.25492	ZNF614
ENSG00000256087	19	52534632	52598991	272	18	455258	1.0912	0.13758	ZNF432
ENSG00000197608	19	52567719	52599018	134	14	455258	0.81552	0.20739	ZNF841
ENSG00000204611	19	52616344	52643175	102	17	455258	1.9131	0.02787	ZNF616
ENSG00000196267	19	52657117	52674896	65	17	455258	0.061102	0.47564	ZNF836
ENSG00000105568	19	52693292	52730687	160	21	455258	-1.0186	0.84581	PPP2R1A
ENSG00000196214	19	52772824	52795977	146	18	455258	0.37271	0.35468	ZNF766
ENSG00000198464	19	52800430	52829175	105	20	455258	0.93174	0.17574	ZNF480
ENSG00000167554	19	52839498	52871031	144	21	455258	1.9783	0.02395	ZNF610
ENSG00000221923	19	52873170	52889048	84	11	455258	1.0087	0.15656	ZNF880
ENSG00000167555	19	52901102	52921665	41	8	455258	-0.77278	0.78017	ZNF528
ENSG00000198633	19	52932440	52955568	176	9	455258	0.58877	0.27801	ZNF534
ENSG00000258405	19	52956829	53015407	373	23	455258	0.025934	0.48965	ZNF578
ENSG00000198482	19	53030905	53067717	208	18	455258	0.11022	0.45612	ZNF808
ENSG00000167562	19	53059075	53090427	209	34	455258	-1.2851	0.90062	ZNF701
ENSG00000167766	19	53097313	53193749	657	43	455258	-0.94653	0.82806	ZNF83
ENSG00000213020	19	53206066	53238326	183	21	455258	1.9519	0.025473	ZNF611
ENSG00000189190	19	53267448	53290044	128	29	455258	-1.1025	0.86487	ZNF600
ENSG00000198538	19	53300662	53360853	430	39	455258	-0.65156	0.74266	ZNF28
ENSG00000204604	19	53341261	53360902	130	14	455258	-0.53343	0.70313	ZNF468
ENSG00000182986	19	53367043	53400946	164	21	455258	-0.50199	0.69216	ZNF320
ENSG00000180257	19	53430388	53466164	162	25	455258	2.406	0.008064	ZNF816
ENSG00000221874	19	53431728	53466076	152	24	455258	2.597	0.0047021	ZNF321P
ENSG00000269526	19	53517174	53519375	3	2	455258	-1.0719	0.85811	ERVV-1
ENSG00000268964	19	53547991	53554329	28	6	455258	0.21139	0.41629	ERVV-2
ENSG00000170949	19	53569859	53606689	218	34	455258	0.27554	0.39145	ZNF160
ENSG00000170954	19	53611132	53636330	160	29	455258	1.7746	0.037984	ZNF415
ENSG00000197937	19	53627325	53662328	151	33	455258	-0.52053	0.69865	ZNF347
ENSG00000197497	19	53662466	53696639	161	22	455258	-0.084285	0.53359	ZNF665
ENSG00000197928	19	53731577	53758151	138	13	455258	-0.36094	0.64093	ZNF677
ENSG00000196131	19	53761545	53765090	19	5	455258	1.9586	0.025078	VN1R2
ENSG00000228567	19	53769929	53770972	2	1	455258	1.8922	0.029229	VN1R4
ENSG00000163098	19	53792856	53794875	12	5	455258	-0.098026	0.53904	BIRC8
ENSG00000213799	19	53837002	53858122	126	26	455258	0.51672	0.30268	ZNF845
ENSG00000203326	19	53868946	53895470	146	22	455258	-1.1041	0.86522	ZNF525
ENSG00000196417	19	53893046	53930574	244	34	455258	-0.2797	0.61014	ZNF765
ENSG00000198346	19	53970989	54006950	256	36	455258	0.70955	0.23899	ZNF813
ENSG00000130844	19	54024235	54083523	374	38	455258	0.89874	0.18439	ZNF331
ENSG00000268864	19	54102882	54106751	10	5	455258	-1.1301	0.87078	CTB-167G5.5
ENSG00000204595	19	54135310	54140263	17	5	455258	1.3255	0.092497	DPRX
ENSG00000142405	19	54296857	54327648	158	29	455258	1.8183	0.03451	NLRP12
ENSG00000179820	19	54369477	54379691	23	5	455258	-1.8958	0.97101	MYADM
ENSG00000126583	19	54382444	54410906	70	19	455258	-1.19	0.88298	PRKCG
ENSG00000105605	19	54412589	54447195	102	24	455258	-0.20316	0.58049	CACNG7
ENSG00000142408	19	54466294	54493469	99	14	455258	1.5674	0.05851	CACNG8
ENSG00000130433	19	54495542	54515923	92	15	455258	1.0908	0.13767	CACNG6
ENSG00000189068	19	54544079	54567207	141	27	455258	-0.095057	0.53787	VSTM1
ENSG00000248385	19	54573149	54584634	63	11	455258	0.87599	0.19052	TARM1
ENSG00000170909	19	54597933	54606000	40	14	455258	0.48709	0.3131	OSCAR
ENSG00000170906	19	54606036	54612564	31	7	455258	-0.0052858	0.50211	NDUFA3
ENSG00000105619	19	54610320	54619055	34	11	455258	-0.46445	0.67884	TFPT
ENSG00000105618	19	54618837	54635140	71	17	455258	-0.44606	0.67222	PRPF31
ENSG00000088038	19	54641444	54659419	59	13	455258	-0.24875	0.59822	CNOT3
ENSG00000105617	19	54658899	54663620	12	8	455258	0.1873	0.42571	LENG1
ENSG00000167608	19	54663846	54676944	37	9	455258	-0.064165	0.52558	TMC4
ENSG00000125505	19	54677107	54693733	63	18	455258	-1.2417	0.89282	MBOAT7
ENSG00000170892	19	54693789	54697585	11	3	455258	-0.17781	0.57057	TSEN34
ENSG00000170889	19	54704610	54752862	306	31	455258	1.2956	0.097553	RPS9
ENSG00000204577	19	54720147	54746602	172	27	455258	0.78497	0.21624	LILRB3
ENSG00000244482	19	54720737	54746649	174	27	455258	0.78719	0.21559	LILRA6
ENSG00000105609	19	54754263	54761164	44	12	455258	1.3154	0.094186	LILRB5
ENSG00000131042	19	54777675	54785039	42	9	455258	2.3189	0.0102	LILRB2
ENSG00000170866	19	54799854	54809952	68	16	455258	0.77542	0.21904	LILRA3
ENSG00000187116	19	54818353	54824409	13	4	455258	2.9853	0.0014167	LILRA5
ENSG00000239961	19	54844456	54850421	31	10	455258	0.081283	0.46761	LILRA4
ENSG00000167613	19	54865362	54882165	76	19	455258	-0.33151	0.62987	LAIR1
ENSG00000167614	19	54926393	54948080	97	22	455258	-1.7686	0.96152	TTYH1
ENSG00000167615	19	54960065	54973217	71	12	455258	-0.63876	0.73851	LENG8
ENSG00000182909	19	54972981	54974894	9	4	455258	0.1389	0.44476	LENG9
ENSG00000167617	19	54976210	54984411	30	8	455258	-0.95245	0.82957	CDC42EP5
ENSG00000167618	19	55009100	55021897	98	27	455258	-0.03742	0.51492	LAIR2
ENSG00000104970	19	55043909	55057053	60	21	455258	-1.0099	0.84372	KIR3DX1
ENSG00000239998	19	55084387	55099027	54	9	455258	1.3996	0.080817	LILRA2
ENSG00000104972	19	55085346	55148979	446	24	455258	2.0152	0.021944	LILRB1
ENSG00000104974	19	55105047	55113555	66	8	455258	1.3995	0.080825	LILRA1
ENSG00000224730	19	55147173	55150343	32	6	455258	1.9685	0.024503	AC009892.10
ENSG00000186818	19	55155340	55181810	157	27	455258	2.4849	0.0064786	LILRB4
ENSG00000167633	19	55235969	55378448	512	34	455258	-0.22466	0.58888	KIR3DL1
ENSG00000242019	19	55235984	55248003	7	2	455258	0.93281	0.17546	KIR3DL3
ENSG00000189013	19	55236002	55325972	214	18	455258	0.63401	0.26304	KIR2DL4
ENSG00000243772	19	55249980	55295776	192	15	455258	0.66919	0.25169	KIR2DL3
ENSG00000125498	19	55281263	55295774	23	5	455258	0.81991	0.20613	KIR2DL1
ENSG00000240403	19	55361898	55378662	77	9	455258	0.3327	0.36968	KIR3DL2
ENSG00000186431	19	55385704	55401838	145	20	455258	0.91909	0.17902	FCAR
ENSG00000189430	19	55417508	55427508	56	12	455258	-0.93666	0.82553	NCR1
ENSG00000167634	19	55434877	55477680	245	44	455258	0.20253	0.41975	NLRP7
